2024/3/5 18:50:20,24.43784990051226,118.32327760890635
2024/3/5 18:50:21,24.431972047989333,118.32636777885011
2024/3/5 18:50:22,24.433094617930784,118.31982269387824
2024/3/5 18:50:23,24.428339335349307,118.31518743896261
2024/3/5 18:50:24,24.434910974250798,118.31423252393448
2024/3/5 18:50:25,24.43784990051226,118.30827760890635
2024/3/5 18:50:26,24.44078882677372,118.31423252393448
2024/3/5 18:50:27,24.44736046567521,118.31518743896261
2024/3/5 18:50:28,24.442605183093733,118.31982269387824
2024/3/5 18:50:29,24.443727753035184,118.32636777885011
2024/3/5 18:50:20,24.43784990051226,118.32327760890635